"","id","longitude","type","district","latitude","name","href"
"266",2256,24.867001295245,"children","Lasnamäe",59.446358626616,"Muhu tn 8b (Kivila peremänguväljak plats 2)","/object/view/2256"
"267",2258,24.867902517474,"children","Lasnamäe",59.44645679754,"Muhu tn 8b (Kivila peremänguväljak plats 3)","/object/view/2258"
"268",2259,24.826792259524,"children","Lasnamäe",59.442503645163,"Liikuri tn 58 plats 2","/object/view/2259"
"269",2260,24.826416750262,"children","Lasnamäe",59.44238637171,"Liikuri tn 58 plats 3","/object/view/2260"
"270",2261,24.832527275671,"children","Lasnamäe",59.438254783254,"Kalevipoja tänav plats 2","/object/view/2261"
"271",2263,24.805779677524,"children","Lasnamäe",59.433198059518,"Paepargi tn 9 // Pallasti tn 56 plats 2","/object/view/2263"
"272",2264,24.873942035413,"children","Lasnamäe",59.454162357077,"Vormsi tn 5 plats 2","/object/view/2264"
"273",2265,24.87462868092,"children","Lasnamäe",59.453769761137,"Vormsi tn 5 plats 3","/object/view/2265"
"274",2266,24.575814658692,"children","Haabersti",59.44913877771,"Räime tn 52 plats 2","/object/view/2266"
"275",2267,24.677266945508,"children","Mustamäe",59.40027147086,"Keskuse tn 1 // Sõpruse pst 252 plats 2","/object/view/2267"
"276",2270,24.84917110105,"children","Lasnamäe",59.449256277095,"Paasiku 3 plats 2","/object/view/2270"
"277",2271,24.849857746558,"children","Lasnamäe",59.449365346537,"Paasiku 3 plats 3","/object/view/2271"
"278",2272,24.608552586647,"children","Haabersti",59.441715798888,"Mirta tn 43","/object/view/2272"
"279",2273,24.614163269906,"children","Nõmme",59.36106096557,"Laaniku tn 1b","/object/view/2273"
"280",2277,24.881275806885,"children","Lasnamäe",59.448443488669,"Linnamäe tee 28a plats treeningelementidega","/object/view/2277"
"281",2278,24.882509623032,"children","Lasnamäe",59.44712368882,"Linnamäe tee 28a plats 1-4 aastastele","/object/view/2278"
"282",2279,24.882906589966,"children","Lasnamäe",59.448056280003,"Linnamäe tee 28a plats 4-12 aastastele","/object/view/2279"
"283",2280,24.880492601852,"children","Lasnamäe",59.447985382161,"Linnamäe tee 28a plats 12-16 aastastele","/object/view/2280"
"284",2283,24.852591467459,"children","Pirita",59.481866148222,"Võsa tee 26","/object/view/2283"
"285",2284,24.701771760574,"children","Mustamäe",59.408392383264,"Sõpruse pst 194a","/object/view/2284"
"286",2285,24.89235667368,"children","Lasnamäe",59.448455495013,"K. Kärberi tn 39a ","/object/view/2285"
"287",2286,24.831662551126,"children","Pirita",59.459611994689,"Pirita tee 110 plats 1","/object/view/2286"
"288",2287,24.831544533929,"children","Pirita",59.459347580828,"Pirita tee 110 plats 2","/object/view/2287"
"289",2288,24.831496254167,"children","Pirita",59.459971812291,"Pirita tee 110 plats 3","/object/view/2288"
"290",2289,24.832204357347,"children","Pirita",59.459077713003,"Pirita tee 110 plats 4","/object/view/2289"
"291",2290,24.638862511639,"children","Haabersti",59.417424577043,"Õismäe tee õueala 7","/object/view/2290"
"292",2291,0,"children","Kristiine",0,"Järve tänav T2","/object/view/2291"
"293",2292,24.886156941664,"children","Lasnamäe",59.44330325285,"Raadiku tn 19a","/object/view/2292"
"294",2293,24.686451930688,"children","Mustamäe",59.400457254614,"Sõpruse pst 234a","/object/view/2293"
"295",2294,0,"children","Haabersti",0,"Rocca al Mare rannapromenaad 2","/object/view/2294"
